-5.772144529735121665e+01,-5.647205336314065960e+01,-5.723296023548618905e+01
-5.787939545257544438e+01,-5.718700605418757021e+01,-5.689957835758886517e+01
-5.948239485715085095e+01,-5.821362930500139754e+01,-6.128228330311895888e+01
