1.545000000000000000e+03,-2.480721338461712122e+01
1.545019999999999982e+03,-2.487573813642751475e+01
1.545039999999999964e+03,-2.489702101260462186e+01
1.545059999999999945e+03,-2.483907479200993507e+01
1.545079999999999927e+03,-2.472869799376608313e+01
1.545099999999999909e+03,-2.461169009098569660e+01
1.545119999999999891e+03,-2.453001900560073167e+01
1.545140000000000100e+03,-2.451033299993012093e+01
1.545160000000000082e+03,-2.453361958901274065e+01
1.545180000000000064e+03,-2.461409257915627080e+01
1.545200000000000045e+03,-2.472973747046605197e+01
1.545220000000000027e+03,-2.480470108000496765e+01
1.545240000000000009e+03,-2.481475960918768209e+01
1.545259999999999991e+03,-2.475632442299188440e+01
1.545279999999999973e+03,-2.465451283670158844e+01
1.545299999999999955e+03,-2.453970892223302869e+01
1.545319999999999936e+03,-2.445912425160680925e+01
1.545339999999999918e+03,-2.439369528667323550e+01
1.545359999999999900e+03,-2.442374260300528732e+01
1.545380000000000109e+03,-2.448815468791757510e+01
1.545400000000000091e+03,-2.460511953691273845e+01
1.545420000000000073e+03,-2.471262021687869037e+01
1.545440000000000055e+03,-2.474640018635253824e+01
1.545460000000000036e+03,-2.474796542408640221e+01
1.545480000000000018e+03,-2.465349120775871228e+01
1.545500000000000000e+03,-2.457906294632744348e+01
1.545519999999999982e+03,-2.449331932980514992e+01
1.545539999999999964e+03,-2.446498793803265670e+01
1.545559999999999945e+03,-2.452567776697708624e+01
1.545579999999999927e+03,-2.461143680947438384e+01
1.545599999999999909e+03,-2.473311670766394244e+01
1.545619999999999891e+03,-2.479651284543187018e+01
1.545640000000000100e+03,-2.477663478360268456e+01
1.545660000000000082e+03,-2.471197318274498045e+01
1.545680000000000064e+03,-2.460196433695607965e+01
1.545700000000000045e+03,-2.448213658992967368e+01
1.545720000000000027e+03,-2.446168901339554935e+01
1.545740000000000009e+03,-2.455440918485458113e+01
1.545759999999999991e+03,-2.473688944913203613e+01
1.545779999999999973e+03,-2.490012772842461786e+01
1.545799999999999955e+03,-2.491528889825254822e+01
1.545819999999999936e+03,-2.485562848468711650e+01
1.545839999999999918e+03,-2.493935686154851794e+01
1.545859999999999900e+03,-2.531186615987069288e+01
1.545880000000000109e+03,-2.549003898059207884e+01
1.545900000000000091e+03,-2.513557682708562879e+01
1.545920000000000073e+03,-2.485883992543068643e+01
1.545940000000000055e+03,-2.489499571605865214e+01
1.545960000000000036e+03,-2.487358865989546075e+01
1.545980000000000018e+03,-2.472506249235462406e+01
1.546000000000000000e+03,-2.455154011212129461e+01
1.546019999999999982e+03,-2.440320630246191058e+01
1.546039999999999964e+03,-2.439622169925062423e+01
1.546059999999999945e+03,-2.446804568829886861e+01
1.546079999999999927e+03,-2.459440092378792286e+01
1.546099999999999909e+03,-2.466563661030118482e+01
1.546119999999999891e+03,-2.465170428375881073e+01
1.546140000000000100e+03,-2.455054270350839829e+01
1.546160000000000082e+03,-2.443453372517575772e+01
1.546180000000000064e+03,-2.429901065920922676e+01
1.546200000000000045e+03,-2.422851751500403594e+01
1.546220000000000027e+03,-2.421476286468088546e+01
1.546240000000000009e+03,-2.428362427440359994e+01
1.546259999999999991e+03,-2.437210296637044138e+01
1.546279999999999973e+03,-2.444973414329034611e+01
1.546299999999999955e+03,-2.449012156620245406e+01
1.546319999999999936e+03,-2.443198494544310151e+01
1.546339999999999918e+03,-2.436863404003407751e+01
1.546359999999999900e+03,-2.426864235509476231e+01
1.546380000000000109e+03,-2.419449937786165705e+01
1.546400000000000091e+03,-2.416827477261447754e+01
1.546420000000000073e+03,-2.424429098444942099e+01
1.546440000000000055e+03,-2.435526379118129725e+01
1.546460000000000036e+03,-2.448189131291533371e+01
1.546480000000000018e+03,-2.452952300279365261e+01
1.546500000000000000e+03,-2.454281919945588442e+01
1.546519999999999982e+03,-2.445473153108045139e+01
1.546539999999999964e+03,-2.434122106294839227e+01
1.546559999999999945e+03,-2.422365793305979764e+01
1.546579999999999927e+03,-2.410829267535540765e+01
1.546599999999999909e+03,-2.406348176213107948e+01
1.546619999999999891e+03,-2.411437786252012927e+01
1.546640000000000100e+03,-2.418039420150485341e+01
1.546660000000000082e+03,-2.428280352879754744e+01
1.546680000000000064e+03,-2.435073657174241646e+01
1.546700000000000045e+03,-2.434419234147896205e+01
1.546720000000000027e+03,-2.428163172643365542e+01
1.546740000000000009e+03,-2.418119530624002778e+01
1.546759999999999991e+03,-2.408314170550526256e+01
1.546779999999999973e+03,-2.401020164614178753e+01
1.546799999999999955e+03,-2.401648098273998500e+01
1.546819999999999936e+03,-2.405924832605821351e+01
1.546839999999999918e+03,-2.418073759361907094e+01
1.546859999999999900e+03,-2.430289537245336362e+01
1.546880000000000109e+03,-2.442374260300528732e+01
1.546900000000000091e+03,-2.443951365461066061e+01
1.546920000000000073e+03,-2.437066746323487365e+01
1.546940000000000055e+03,-2.426478814672693574e+01
1.546960000000000036e+03,-2.411911663535725125e+01
1.546980000000000018e+03,-2.403271870560617174e+01
1.547000000000000000e+03,-2.396311763500726855e+01
1.547019999999999982e+03,-2.397085651003720130e+01
1.547039999999999964e+03,-2.404390991994048576e+01
1.547059999999999945e+03,-2.413404343678135433e+01
1.547079999999999927e+03,-2.421880403511550739e+01
1.547099999999999909e+03,-2.420404342692815902e+01
1.547119999999999891e+03,-2.415903636365948159e+01
1.547140000000000100e+03,-2.407385890654567007e+01
1.547160000000000082e+03,-2.396791225525367253e+01
1.547180000000000064e+03,-2.387696240394869562e+01
1.547200000000000045e+03,-2.382728083168888844e+01
1.547220000000000027e+03,-2.386523362997713704e+01
1.547240000000000009e+03,-2.394540256191999106e+01
1.547259999999999991e+03,-2.407698851156535369e+01
1.547279999999999973e+03,-2.419139881529871872e+01
1.547299999999999955e+03,-2.426537213471878829e+01
1.547319999999999936e+03,-2.428045970486843785e+01
1.547339999999999918e+03,-2.419932617248382911e+01
1.547359999999999900e+03,-2.409143454271198692e+01
1.547380000000000109e+03,-2.396300843065268538e+01
1.547400000000000091e+03,-2.389150655588827021e+01
1.547420000000000073e+03,-2.387877739549942646e+01
1.547440000000000055e+03,-2.391298466690070867e+01
1.547460000000000036e+03,-2.397063871141415348e+01
1.547480000000000018e+03,-2.405513054430178599e+01
1.547500000000000000e+03,-2.412951477680335444e+01
1.547519999999999982e+03,-2.412940182421091961e+01
1.547539999999999964e+03,-2.405958226023875213e+01
1.547559999999999945e+03,-2.391772422843045121e+01
1.547579999999999927e+03,-2.380128723524348899e+01
1.547599999999999909e+03,-2.371506332794938388e+01
1.547619999999999891e+03,-2.370714991959312812e+01
1.547640000000000100e+03,-2.375692240285061629e+01
1.547660000000000082e+03,-2.385991304795286538e+01
1.547680000000000064e+03,-2.396562304758714035e+01
1.547700000000000045e+03,-2.404080455946779793e+01
1.547720000000000027e+03,-2.407263039852255559e+01
1.547740000000000009e+03,-2.405146140241268427e+01
1.547759999999999991e+03,-2.395985174506524729e+01
1.547779999999999973e+03,-2.389386399393688265e+01
1.547799999999999955e+03,-2.382063585746186263e+01
1.547819999999999936e+03,-2.376388678588617864e+01
1.547839999999999918e+03,-2.377232047341678012e+01
1.547859999999999900e+03,-2.383287852220654912e+01
1.547880000000000109e+03,-2.394388368293854086e+01
1.547900000000000091e+03,-2.401802496557435163e+01
1.547920000000000073e+03,-2.405179474940078421e+01
1.547940000000000055e+03,-2.400360071034380383e+01
1.547960000000000036e+03,-2.392829861222074328e+01
1.547980000000000018e+03,-2.378620470259236086e+01
1.548000000000000000e+03,-2.366953008448110296e+01
1.548019999999999982e+03,-2.358166708959085156e+01
1.548039999999999964e+03,-2.358925428812289482e+01
1.548059999999999945e+03,-2.365753609142850067e+01
1.548079999999999927e+03,-2.376263814869989943e+01
1.548099999999999909e+03,-2.386661843791387483e+01
1.548119999999999891e+03,-2.391384637170669691e+01
1.548140000000000100e+03,-2.390158800241824721e+01
1.548160000000000082e+03,-2.382833646405035921e+01
1.548180000000000064e+03,-2.373671788933778615e+01
1.548200000000000045e+03,-2.363889865380716770e+01
1.548220000000000027e+03,-2.358585857012116094e+01
1.548240000000000009e+03,-2.360316622742098858e+01
1.548259999999999991e+03,-2.368033303278623691e+01
1.548279999999999973e+03,-2.375920788732820910e+01
1.548299999999999955e+03,-2.386235961841841302e+01
1.548319999999999936e+03,-2.393565155461828908e+01
1.548339999999999918e+03,-2.395571856869093708e+01
1.548359999999999900e+03,-2.391169290586372043e+01
1.548380000000000109e+03,-2.380349093716331055e+01
1.548400000000000091e+03,-2.369239070532037061e+01
1.548420000000000073e+03,-2.356623334660672953e+01
1.548440000000000055e+03,-2.349357702704473283e+01
1.548460000000000036e+03,-2.351411110760299650e+01
1.548480000000000018e+03,-2.358426425636341506e+01
1.548500000000000000e+03,-2.369115413160290018e+01
1.548519999999999982e+03,-2.376217411269763957e+01
1.548539999999999964e+03,-2.380912543872241827e+01
1.548559999999999945e+03,-2.374353535251787051e+01
1.548579999999999927e+03,-2.363738012573895020e+01
1.548599999999999909e+03,-2.350725576693465513e+01
1.548619999999999891e+03,-2.345086606281391894e+01
1.548640000000000100e+03,-2.339710634297751923e+01
1.548660000000000082e+03,-2.345086606281391894e+01
1.548680000000000064e+03,-2.354460223711262401e+01
1.548700000000000045e+03,-2.365354376125173630e+01
1.548720000000000027e+03,-2.376217411269763957e+01
1.548740000000000009e+03,-2.382068012524722889e+01
1.548759999999999991e+03,-2.380074134005233333e+01
1.548779999999999973e+03,-2.374766981764659945e+01
1.548799999999999955e+03,-2.362328601279560303e+01
1.548819999999999936e+03,-2.354558910976085073e+01
1.548839999999999918e+03,-2.347508263937248074e+01
1.548859999999999900e+03,-2.348383300544075070e+01
1.548880000000000109e+03,-2.354460223711262401e+01
1.548900000000000091e+03,-2.362127688518963353e+01
1.548920000000000073e+03,-2.369626163927563667e+01
1.548940000000000055e+03,-2.373218383683658317e+01
1.548960000000000036e+03,-2.373218383683658317e+01
1.548980000000000018e+03,-2.365455662215588006e+01
1.549000000000000000e+03,-2.352097772617797844e+01
1.549019999999999982e+03,-2.339424499919566713e+01
1.549039999999999964e+03,-2.330366550465442188e+01
1.549059999999999945e+03,-2.329247533637655465e+01
1.549079999999999927e+03,-2.334211995536268347e+01
1.549099999999999909e+03,-2.343447552682618351e+01
1.549119999999999891e+03,-2.355745265321394299e+01
1.549140000000000100e+03,-2.363939718039672400e+01
1.549160000000000082e+03,-2.367688470973710579e+01
1.549180000000000064e+03,-2.364242474604109745e+01
1.549200000000000045e+03,-2.355943290730181161e+01
1.549220000000000027e+03,-2.345183229381749257e+01
1.549240000000000009e+03,-2.336005640622972379e+01
1.549259999999999991e+03,-2.336194864916974723e+01
1.549279999999999973e+03,-2.341910559524052005e+01
1.549299999999999955e+03,-2.352490601103754742e+01
1.549319999999999936e+03,-2.363637172386701479e+01
1.549339999999999918e+03,-2.370444625775454739e+01
1.549359999999999900e+03,-2.370956943077828782e+01
1.549380000000000109e+03,-2.365253159974028208e+01
1.549400000000000091e+03,-2.354164208050335816e+01
1.549420000000000073e+03,-2.339043352482795513e+01
1.549440000000000055e+03,-2.330366550465442188e+01
1.549460000000000036e+03,-2.325815083392971161e+01
