1.539500000000000000e+03,-6.550327123632737880e+01
1.539599999999999909e+03,nan
1.539700000000000045e+03,nan
1.539799999999999955e+03,-6.599551332496270106e+01
1.539900000000000091e+03,nan
1.540000000000000000e+03,-5.500521970533781513e+01
1.540099999999999909e+03,-2.848658473296488580e+01
1.540200000000000045e+03,-1.093001557115964850e+01
1.540299999999999955e+03,-7.188332452497238734e+00
1.540400000000000091e+03,-6.872905779167962415e+00
1.540500000000000000e+03,-6.821649425956555213e+00
1.540599999999999909e+03,-6.806726027319931482e+00
1.540700000000000045e+03,-6.784122168179198553e+00
1.540799999999999955e+03,-7.115405145411748400e+00
1.540900000000000091e+03,-1.206858180521544810e+01
1.541000000000000000e+03,-2.537015087460561702e+01
1.541099999999999909e+03,-3.914260706643203491e+01
1.541200000000000045e+03,-5.003132375484918271e+01
1.541299999999999955e+03,-5.827194156496003075e+01
1.541400000000000091e+03,-6.918355532633835026e+01
1.541500000000000000e+03,nan
